370134	유니온스틸(주)	상장	장세욱/이용수	19621210	19730630	12	940.	대기업	(100-210)서울 중구 수하동 66 페럼타워 5,6층	02-2222-0114	표면처리강판,냉연강판,용융아연도금강판,컬러강판,갈바륨강판,전기아연도금강판 제조	C24122냉간 압연 및 압출 제품 제조업	하나은행	7
167099	(주)커피빈코리아	외감	박상배	20000620	0	12	936.	대기업	(135-871)서울 강남구 삼성1동 77-18	02-548-0552	커피,빵 도소매,가공,수출/체인점 운영/부동산 임대	G46329기타 가공식품 도매업	하나은행	3
165442	한화에스앤씨(주)	외감	진화근	20010401	0	12	934.	대기업	(100-797)서울 중구 장교동 1 한화빌딩 20층	02-729-3454	네트워크구축(SI,NI 빌딩,공장자동화시스템),시스템소프트웨어 개발/유무선통신장비 제조/컴퓨터,주변기기,신호장치 도소매/통신공사,전기공사	J62021컴퓨터시스템 통합 자문 및 구축 서비스업	우리은행	5
388122	(주)디아이씨	상장	김성문/김정렬	19760810	20071018	12	933.	대기업	(689-843)울산광역시 울주군 두동면 봉계농공길 8	052-255-0500	자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역	C30399그외 기타 자동차 부품 제조업	하나은행	6
381748	대성전기공업(주)	외감	구자열/이철우/이근활	19730302	0	12	931.	대기업	(425-851)경기 안산시 단원구 원시동 743-5 8블럭 27롯트	031-494-1141	자동차부품(BEC/junction Box),전자부품 제조	C30399그외 기타 자동차 부품 제조업	신한은행	9
056357	(주)모두투어네트워크	코스닥상장	우종웅	19890214	20050726	12	930.	대기업	(100-191)서울 중구 을지로1가 188-3 백남빌딩 5층	02-728-8000	국내외여행알선,항공권매표대행	N75211일반 및 국외 여행사업	국민은행	4
379690	코레일관광개발(주)	외감	이건태	20040901	0	12	930.	대기업	(140-821)서울 용산구 동자동 43-229	02-2084-7771	국내외 여행알선,승무원위탁관리,매표대행	N75211일반 및 국외 여행사업	우리은행	4
479416	(주)LG패션	상장	구본걸/오규식	20061103	20061201	12	921.	대기업	(135-896)서울 강남구 신사동 637-1	02-3441-8114	남성정장 제조	C14111남자용 정장 제조업	0	3
321893	한일이화(주)	상장	유양석	19720421	19890909	12	920.	대기업	(135-936)서울 강남구 역삼1동 832-2	02-2618-5231-4	자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매	C30320자동차 차체용 부품 제조업	우리은행	4
821926	한국금융안전(주)	외감	이상수	19910101	0	12	920.	대기업	(156-854)서울 동작구 신대방1동 693 한국금융안전빌딩	02-870-7000	현금,유가증권,중요문서 호송,경호용역	N75310경비 및 경호 서비스업	우리은행	2
B97715	한성자동차(주)	외감	울프아우스프룽	20060701	0	12	920.	대기업	(137-844)서울 서초구 방배1동 935-42 한성모터타워	02-532-3421	수입차 판매,자동차 정비	G45110자동차 신품 판매업	한국외환은행	5
F09630	(주)캘리스코	외감	구지은	20091001	0	12	920.	중소기업	(135-936)서울특별시 강남구 역삼동 역삼로 115	02-6719-7320	일식돈가스 전문점	I56114서양식 음식점업	하나은행	5
269662	삼성에스엔에스(주)	외감	최창수	19930204	0	12	919.	대기업	(134-847)서울 강동구 성내3동 448-11	02-2225-6000	통신관련기술,엔지니어링/통신공사,전기공사/홈네트웍시스템 판매,개발/컴퓨터,주변기기 도매	M72129기타 엔지니어링 서비스업	우리은행	3
353027	한전원자력연료(주)	외감	김기학	19821105	0	12	911.	대기업	(305-353)대전 유성구 덕진동 493	042-868-1000	원자력연료 제조(경수로,중수로),설계,연구개발	C20129기타 기초무기화학물질 제조업	우리은행	3
283622	경원산업관리(주)	외감	허증	19860108	0	12	908.	중소기업	(156-711)서울 동작구 신대방2동 395-67 롯데관악타워 4층	02-836-4381	경비용역,건물시설관리,청소용역,위생관리,인력파견	N75310경비 및 경호 서비스업	하나은행	6
004141	(주)디섹	외감	이영만	19930217	0	12	907.	대기업	(600-816)부산 중구 중앙동4가 74-1	051-660-2114-5	선박 설계용역/선박 비파괴검사,품질검사,LNG특수검사/선박기자재 도매,무역	M72129기타 엔지니어링 서비스업	국민은행	4
066567	(주)브링스코리아	외감	한정	19871028	0	12	907.	대기업	(143-838)서울 광진구 군자동 473-19	02-6906-0000	화물자동차운송,특수화물(귀금속,현금,유가증권) 운송,운송주선/귀중품보관/상업서류송달/경비용역	H49311일반 화물자동차 운송업	국민은행	5
034288	(주)케이종합서비스	외감	박병술	19940301	0	12	906.	대기업	(140-827)서울 용산구 서계동 76-5 2층 201호	02-793-4871	철도역사,차량기지,전동차 청소/기관차 전호,연료관리/광고대행/경비	N74212사업시설 및 산업용품 청소업	농업협동조합	2
152500	(주)휴비스	상장	유배근	20001101	20120223	12	905.	대기업	(135-820)서울 강남구 논현2동 119 파로스타워 12층	02-2189-4567	합성섬유(폴리에스테르원사,원면),재생섬유,폴리에스텔 원사,원면,고상칩 제조,도소매	C20501합성섬유 제조업	우리은행	6
287062	미래나노텍(주)	코스닥상장	김철영	20020801	20071001	12	905.	대기업	(363-911)충북 청원군 옥산면 남촌리 1113-6	043-710-1100	LCD BLU용광학필름 제조	C22291플라스틱 적층, 도포 및 기타 표면처리 제품 제조업	중소기업은행	4
900982	경창산업(주)	코스닥상장	손일호	19770701	19941229	12	904.	대기업	(703-833)대구 서구 중리동 1072	053-555-2333	자동차부품(자동차용케이블,진공탱크,시이트제품),오토바이부품 제조,판매	C30399그외 기타 자동차 부품 제조업	한국산업은행	7
029937	두레시닝(주)	외감	장기용	19940204	0	12	900.	대기업	(110-420)서울 종로구 관수동 152-1 2층	02-2280-5300	인쇄물,물류,판촉물 도소매,광고대행/건물관리,경비,위생관리,시설관리,소독,저수조청소	G46453서적, 잡지 및 신문 도매업	하나은행	5
090207	하이디스테크놀로지(주)	외감	린밍청/천러췬	20021125	0	12	900.	대기업	(467-866)경기 이천시 부발읍 아미리 산136-1	031-639-7476	전자제품(액정표시장치(노트북,모니터용 TFT-LCD)) 제조,도소매,무역	C26211액정 평판 디스플레이 제조업	한국외환은행	7
490186	(주)네오위즈게임즈	코스닥상장	이기원	20070426	20070702	12	900.	대기업	(463-870)경기 성남시 분당구 구미동 192-2 네오위즈타워	031-8023-6600	캐주얼 게임,웹보드 개발	J58219기타 게임 소프트웨어 개발 및 공급업	한국씨티은행	5
654965	(주)진방템프그룹	외감	김선규	19890731	0	12	900.	대기업	(121-873)서울 마포구 염리동 155-2	02-3272-2811	근로자파견,시설경비	N75120인력공급업	신한은행	6
381160	삼영전자공업(주)	상장	변동준	19680820	19761228	12	898.	대기업	(462-807)경기 성남시 중원구 상대원1동 146-1	031-743-6701	전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매	C26292전자축전기 제조업	우리은행	3
389552	콘티넨탈오토모티브시스템(주)	외감	선우현	19870825	0	12	898.	대기업	(467-080)경기도 이천시 사음로 45-29	031-634-7400	자동차엔진부품(전자제어식연료분사장치,전자제어장치) 제조	C30310자동차 엔진용 부품 제조업	한국외환은행	4
340472	율촌화학(주)	상장	송녹정/신동윤	19730511	19880830	12	889.	대기업	(156-848)서울 동작구 신대방2동 370-1	02-822-0022	연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조	C22231플라스틱 포대, 봉투 및 유사제품 제조업	하나은행	2
820130	(주)선진엔지니어링종합건축사사무소	외감	유상천/함인선	19780501	0	12	889.	대기업	(150-102)서울특별시 영등포구 양평동2가 43-3	02-6333-3000	토목설계,건축설계,종합감리전문	M72121건물 및 토목엔지니어링 서비스업	한국외환은행	7
340120	한솔제지(주)	상장	선우영석/이상훈	19650119	19720517	12	884.	대기업	(100-847)서울특별시 중구 을지로2가 을지로 100 파인애비뉴 비동 23,24층	02-3287-7114	펄프종이 제조,판매,가공,도매,상품중개/조림,양묘,산림개발,엔지니어링/원목,종묘 생산,도매	C17122인쇄 및 필기용 원지 제조업	우리은행	6
023707	(주)GS홈쇼핑	코스닥상장	허태수	19941223	20000120	12	882.	대기업	(150-944)서울 영등포구 문래동6가 10 GS강서타워	02-2007-4545	TV홈쇼핑,통신판매,인터넷쇼핑몰 운영,홈쇼핑프로그램 기획,제작	G47919기타 통신 판매업	우리은행	3
500550	(주)한양	외감	이점식/박상진/윤영구	19730621	0	12	882.	대기업	(405-835)인천광역시 남동구 미래로 14 일류빌딩	032-456-6500	토목공사,건축공사,플랜트공사,포장공사,주택공사,전기공사,통신공사	F41220토목시설물 건설업	국민은행	5
771333	인탑스(주)	코스닥상장	김재경/황의창	19750902	20020221	12	881.	대기업	(430-817)경기 안양시 만안구 안양7동 205-13	031-441-4181-3	휴대용단말기부품,사무용기기부품,프린터 제조,도매,무역	C26422이동전화기 제조업	중소기업은행	3
370118	(주)세아제강	상장	이휘령/하재우	19601019	19690513	12	879.	대기업	(121-841)서울특별시 마포구 양화로 45	02-6970-0110	일반배관용강관,수도배관용강관,구조용강관,SPIRAL강관,유정용강관 제조	C24132강관 제조업	신한은행	5
355950	(주)동진쎄미켐	코스닥상장	이부섭/이준혁	19730710	19991221	12	878.	대기업	(404-817)인천 서구 가좌3동 472-2	032-578-5091-4	반도체용 포토레지스트,화공약품(발포제) 제조,판매	C26120다이오드, 트랜지스터 및 유사 반도체소자 제조업	한국외환은행	8
797251	(주)포스텍	외감	김효중/조욱성	19951002	0	12	875.	대기업	(641-060)경상남도 창원시 의창구 중앙대로228번길 6 에스티엑스빌딩 7층	055-262-7777	네트워크구축,소프트웨어 설치,개발,유지보수,데이터베이스/조선설계용역/네트웍공사,통신공사/국내외 여행알선	J62021컴퓨터시스템 통합 자문 및 구축 서비스업	우리은행	6
F20604	대성산업(주)	상장	김영대/정광우	20100629	20100730	12	874.	대기업	(152-888)서울특별시 구로구 신도림동 경인로 662	02-2170-2100	유류,섬유제품 도매,수출/기계 제조/주택 건설,판매,임대/건물관리/폐기물처리시설 운영	G46712액체연료 및 관련제품 도매업	한국산업은행	7
494101	엘지엔시스(주)	외감	김도현	20070901	0	12	872.	대기업	(121-721)서울 마포구 공덕동 275 LG마포빌딩 5층	02-3777-1114	컴퓨터서버 도소매/실내건축공사/자동입출금기(ATM) 제조/네트워크장비 임대,소프트웨어 개발,공급	G46510컴퓨터 및 주변장치, 소프트웨어 도매업	우리은행	4
910856	(주)SBS	상장	우원길	19901114	20030625	12	868.	대기업	(158-725)서울 양천구 목1동 920 SBS방송센터	02-2061-0006	TV,라디오방송,광고	J60210지상파 방송업	신한은행	5
F34790	한신평신용정보(주)	외감	이원철	20101101	0	12	867.	대기업	(150-870)서울 영등포구 여의도동 13-13	02-3786-4000	채권추심,신용조사,정보제공,자산관리	N75993신용조사 및 추심 대행업	우리은행	4
251763	(주)셀트리온	코스닥상장	서정진	19910701	20050719	12	865.	대기업	(406-840)인천 연수구 송도동 13-6	032-850-5000	화공약품(PCB,반도체 제조용 약품,시약) 제조,도매/PCB 도금	C20499그외 기타 분류안된 화학제품 제조업	국민은행	5
390984	(주)바른손	코스닥상장	장용운	19851227	19940318	3	865.	중소기업	(410-837)경기 고양시 일산동구 장항2동 869 에스케이엠시티 타워 7001호	02-596-4411	음식점,주점업/문구,완구,팬시용품,생활용품,장식용품 제조,도소매,무역,출판/캐릭터 개발,판매,라이센싱/부동산 임대,교육/엔터테인먼트관련 사업	I56190기타 음식점업	중소기업은행	6
754862	(주)수성엔지니어링	외감	박미례	19910125	0	12	865.	대기업	(430-715)경기 안양시 만안구 안양6동 528-13 호정타워 903호	02-552-0111	토목 엔지니어링	M72121건물 및 토목엔지니어링 서비스업	하나은행	5
820571	벽산엔지니어링(주)	외감	함영승	19790801	0	12	862.	대기업	(463-836)경기 성남시 분당구 야탑동 219-3	02-767-5455	기술용역,소프트웨어개발/건축공사,주택공사,전기공사/정보통신기기 도매/부동산 임대	M72121건물 및 토목엔지니어링 서비스업	우리은행	5
128380	포스코에너지(주)	외감	오창관	19991201	0	12	861.	대기업	(135-777)서울특별시 강남구 대치동 테헤란로 440 동관 8층	02-3457-2114	화력발전	D35113화력 발전업	한국산업은행	5
814083	동양네트웍스(주)	상장	김철	19910601	20101102	12	860.	대기업	(135-995)서울특별시 강남구 논현동 언주로 729 마스터스 729빌딩	02-6923-0000	컴퓨터(통신,판매,임대),전자기기 도매/시스템통합소프트웨어 개발,전산용역	G46800상품 종합 도매업	우리은행	3
052194	(주)안랩	코스닥상장	김홍선	19950318	20010913	12	859.	대기업	(463-400)경기 성남시 분당구 삼평동 673	031-722-8000	컴퓨터바이러스 연구,백신프로그램,통합보안패키지 S/W,보안솔루션,리눅스,보안호스팅 개발	J58221시스템 소프트웨어 개발 및 공급업	신한은행	3
320722	전방(주)	상장	조규옥/김형건	19530223	19681021	12	856.	대기업	(120-723)서울 서대문구 충정로3가 464 충정타워빌딩 13층	02-2122-6000	면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출	C13101면 방적업	우리은행	8
710130	(주)동방	상장	김형곤	19650114	19880810	12	852.	대기업	(100-770)서울 중구 남대문로2가 118 한진빌딩 23층	02-2190-8100-4	육상운송,해상운송,항만화물하역,보관,창고,물류사업	H49311일반 화물자동차 운송업	신한은행	8
039944	(주)씨제이오쇼핑	코스닥상장	이해선	19941216	19991123	12	851.	대기업	(137-853)서울 서초구 방배2동 2724	02-2107-0114	종합유선방송사업,광고영화프로그램 제작,공급,홈쇼핑	G47919기타 통신 판매업	하나은행	5
151505	티센크루프엘리베이터코리아(주)	외감	박양춘	19801020	0	9	851.	대기업	(158-050)서울 양천구 목동 923-12	02-2610-7777	엘리베이터,에스컬레이터 제조,설치,보수	C29162승강기 제조업	한국외환은행	6
780928	오스템임플란트(주)	코스닥상장	최규옥	19970108	20070207	12	850.	대기업	(153-759)서울 금천구 가산동 426-5 월드메르디앙2차 8층	02-2016-7000	임프란트(의치),치과의료기자재 제조,판매/전자상거래/치과의원용 소프트웨어 개발,공급	C27191치과용 기기 제조업	한국외환은행	5
277959	동양시멘트(주)	코스닥상장	김종오/이상화	19901222	20010201	12	849.	대기업	(245-160)강원도 삼척시 동양길 20	033-571-7000	시멘트제품(포틀랜트시멘트,크링카,슬래그시멘트) 제조,연구,개발/석유자원 개발	C23999그외 기타 분류안된 비금속 광물제품 제조업	한국산업은행	9
380741	(주)신도리코	상장	우석형/표희선/최종하	19600707	19961224	12	844.	대기업	(133-705)서울 성동구 성수2가3동 277-22 신도리코(주)	02-460-1114	복사기,팩시밀리,프린터,주변기기 제조,판매	C29180사무용 기계 및 장비 제조업	하나은행	2
494218	에스케이네트웍스서비스(주)	외감	장재종	20070710	0	12	844.	대기업	(442-835)경기도 수원시 팔달구 인계동 인계로166번길 48-21 샤르망오피스텔 2층 202호	070-7805-2003	통신장비(핸드폰 단말기) 수리,회선설비 기술용역	S95122통신장비 수리업	하나은행	6
040877	(주)신세계인터내셔날	상장	최홍성	19960101	20110714	12	841.	대기업	(135-954)서울 강남구 청담2동 79-16	02-3440-1062	의류 판매,수입,제조	G47416셔츠 및 기타 의복 소매업	한국외환은행	3
267171	우리에프아이에스(주)	외감	권숙교	19890601	0	12	841.	대기업	(121-921)서울특별시 마포구 상암동 월드컵북로60길 17	02-3151-7000	전산시스템 프로그램 개발,소프트웨어개발/통신장비,회선 유지보수	J58221시스템 소프트웨어 개발 및 공급업	우리은행	8
C74175	두산디에스티(주)	외감	엄항석	20081231	0	12	839.	대기업	(642-746)경상남도 창원시 성산구 성주동 공단로 799	055-280-6114	특수차량(장갑차) 제조,특수차량부품 도소매/기술용역	C31910전투용 차량 제조업	농업협동조합	5
710334	대창운수(주)	외감	고형석	19660415	0	12	838.	대기업	(500-480)광주 북구 오룡동 1110-2	062-970-1619	시내버스 운송	H49212시내버스 운송업	농업협동조합	3
126966	여천엔씨씨(주)	외감	박종국/정진원	19991229	0	12	837.	대기업	(100-743)서울 중구 남대문로4가 45 상공회의소회관 8층	02-6050-2400	에틸렌,프로필렌,부탄올 제조/증기온수 공급/기술용역	C20111석유화학계 기초화학물질 제조업	우리은행	5
087086	한화테크엠(주)	외감	김승연/김연철	20020701	0	12	836.	대기업	(642-315)경상남도 창원시 성산구 성산동 성산패총로 9	055-280-8825	산업용 로,공장자동화시스템범용 공작기계,콘베이어골판지,골판지상자,강구 제조,수리	C29150산업용 오븐, 노 및 노용 버너 제조업	우리은행	6
B99515	(주)티케이케미칼	코스닥상장	소홍석	20071109	20110426	12	836.	대기업	(702-050)대구 북구 침산동 416-8	02-2001-6000	합성섬유(수지,폴리에스터,스판덱스) 제조,도매,수출	C20501합성섬유 제조업	우리은행	6
354830	신풍제약(주)	상장	김창균	19860723	19900120	12	835.	대기업	(425-100)경기 안산시 단원구 목내동 434-4	031-491-6191	의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매	C21210완제 의약품 제조업	한국외환은행	5
900486	세종공업(주)	상장	박정길/최순철/박덕용	19760610	20020925	12	835.	대기업	(683-360)울산 북구 효문동 800-1	052-219-1560	자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조	C30399그외 기타 자동차 부품 제조업	우리은행	5
352276	(주)넥센	상장	강병중/강호찬	19680910	19871219	12	834.	대기업	(621-914)경남 김해시 안동 262-14	055-333-0771-5	지주회사,경영컨설팅/자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입	M71500회사본부, 지주회사 및 경영컨설팅 서비스업	한국외환은행	6
790400	(주)샤프에비에이션케이	외감	백순석	19691001	0	12	834.	중소기업	(110-110)서울특별시 종로구 종로 22 인주빌딩 8층	02-735-8500	항공운송지원 서비스/항공기정비,렌트카임대,부동산 임대,여행알선	H52939기타 항공 운송지원 서비스업	신한은행	7
372885	동원씨앤에스(주)	외감	이연희/최진엽	20030924	0	12	832.	대기업	(137-895)서울 서초구 양재2동 277-1	02-529-2800	컴퓨터설비 자문 및 소프트웨어개발 공급,인력도급	J62021컴퓨터시스템 통합 자문 및 구축 서비스업	중소기업은행	5
098396	(주)케이비에스비즈니스	외감	이정봉	19890401	0	12	830.	대기업	(157-927)서울 강서구 화곡6동 1093-76	02-2600-8600	방송관련시설 관리,KBS88체육관 운영,주차장 수탁운영	N74100사업시설 유지관리 서비스업	신한은행	4
383538	(주)성철사	외감	정승규/윤장한	19690623	0	12	830.	대기업	(612-815)부산 해운대구 반여1동 1401	051-523-1225	전자기기(냉장고,세탁기,전자렌지,가스렌지,가스스토브)부품 제조	C26299그외 기타 전자부품 제조업	부산은행	4
759562	(주)이산	외감	이원찬	19840104	0	12	829.	대기업	(431-060)경기 안양시 동안구 관양동 1608-4 동아프라자 7층	031-389-0114	토목,건축,환경 설계,감리/부동산 임대	M72121건물 및 토목엔지니어링 서비스업	중소기업은행	4
100100	(주)태양기전	코스닥상장	이영진	19990601	20041029	12	827.	대기업	(704-833)대구 달서구 월암동 1109 10블럭 3롯트	053-665-9000	휴대폰 윈도우,LCD COVER,하프밀러(칼라시트),맨브런스위치,전자부품,소재표면처리 제조	C26429기타 무선 통신장비 제조업	신한은행	7
198495	케이에스엔시(주)	외감	송상헌	20010101	0	12	827.	대기업	(137-806)서울 서초구 반포4동 114-1 케이티반포지점 4층	02-590-7531	경비용역,건물관리,인력공급/정보통신공사,소방시설공사	N75310경비 및 경호 서비스업	하나은행	8
751529	신아에스비(주)	외감	유재억	19911220	0	12	827.	대기업	(650-150)경남 통영시 도남동 227	055-642-1611	조선(강선),선박부품,조선용 기자재 제조	C31111강선 건조업	국민은행	10
494226	(주)넥솔론	상장	윤제현	20070718	20111014	12	822.	대기업	(135-813)서울 강남구 논현1동 18-4 운산빌딩 3층	02-2046-7000	태양광발전용 웨이퍼 제조	C26120다이오드, 트랜지스터 및 유사 반도체소자 제조업	신한은행	8
H78753	(주)삼양사	상장	김정/문성환	20111103	20111205	12	822.	대기업	(110-725)서울 종로구 연지동 263 삼양사	02-740-7114	설탕,배합사료,PET병,제분(소맥분),합섬섬유(폴리에스터 장/단섬유),화성(이온교환수지,엔지니어링플라스틱) 제조	C10720설탕 제조업	0	6
351334	삼화페인트공업(주)	상장	김장연/구자현	19460409	19930910	12	820.	대기업	(425-836)경기 안산시 단원구 성곡동 677	031-499-0394-6	유성페인트,수성페인트,PCM도료 제조	C20421일반용 도료 및 관련제품 제조업	한국산업은행	5
710598	(주)중앙고속	외감	박용득	19710309	0	12	820.	대기업	(445-813)경기 화성시 동탄면 중리 423-9	031-379-8825	고속버스 운송/차량정비/여행알선	H49220시외버스 운송업	우리은행	6
310670	동아오츠카(주)	외감	이원희/타치바나토시유키	19790302	0	12	819.	대기업	(430-809)경기 안양시 만안구 석수2동 450-1	031-470-2114	청량음료 제조,도소매	C11209기타 비알콜음료 제조업	하나은행	6
370935	(주)지에스텔레서비스	외감	선희철	20021001	0	12	818.	대기업	(100-859)서울 중구 중림동 500 디오센타빌딩 11층	02-2013-4520	콜센타 아웃소싱	N75991콜센터 및 텔레마케팅 서비스업	하나은행	5
381969	세방전지(주)	상장	이상웅/임동준	19660210	19871128	12	818.	대기업	(135-919)서울 강남구 역삼2동 708-8	02-3451-6201	자동차용 및 산업용 축전지(연축전지) 제조,판매	C28202축전지 제조업	신한은행	4
341169	(주)연합뉴스	외감	송현승	19801219	0	12	814.	대기업	(100-210)서울 중구 수하동 67	02-398-3114	일간통신/도서(월간화보-연합,연합연감) 출판,무역/방송용역/부동산 임대	J63910뉴스 제공업	신한은행	4
149053	(주)이베이코리아	외감	박주만	20000410	0	12	812.	대기업	(135-984)서울 강남구 역삼1동 737 강남파이낸스센터 34층	02-589-7100	전자상거래/소프트웨어 자문,개발,공급,자료처리	G47911전자상거래업	한국외환은행	3
350605	동화약품(주)	상장	윤도준/박제화	18970925	19760324	12	812.	대기업	(100-130)서울 중구 순화동 5	02-2021-9300	의약품 제조,판매,수출입	C21210완제 의약품 제조업	하나은행	4
375510	아사히초자화인테크노한국(주)	외감	하라노타케시	20040617	0	12	812.	대기업	(730-853)경상북도 구미시 산동면 첨단기업로 178	054-478-0576	LCD용 유리,전자부품 제조,판매	C23129기타 산업용 유리제품 제조업	한국외환은행	5
360589	(주)한국화이바	외감	조용준	19770701	0	12	810.	대기업	(627-852)경남 밀양시 부북면 용지리 181-1	055-355-0081	유리섬유,탄소섬유,합성수지,유리섬유소재항공기부품,철도차량내장재 부품 제조,도매,수출	C23121유리섬유 및 광학용 유리 제조업	경남은행	7
710814	삼영운수(주)	외감	신보영	19691222	0	12	808.	중소기업	(430-809)경기 안양시 만안구 석수2동 557-7	031-472-9111-3	시내버스 운송	H49212시내버스 운송업	하나은행	8
380148	대동공업(주)	상장	김준식/곽상철	19470520	19750627	12	807.	대기업	(711-857)대구 달성군 논공읍 북1리 1-12	053-610-3000	경운기,트랙터,이앙기,바인더,수확기(콤바인),농업용엔진 및 부품 제조,판매	C29210농업 및 임업용 기계 제조업	농업협동조합	6
371085	(주)미포엔지니어링	외감	이영훈	20041203	0	12	803.	대기업	(680-805)울산광역시 남구 달동 1304-10 기성빌딩 4층	052-261-7101	선박 설계	M72129기타 엔지니어링 서비스업	한국외환은행	4
146718	인포섹(주)	외감	신수정	20000626	0	12	801.	대기업	(135-851)서울 강남구 대치3동 1008-4 성원빌딩 7층	02-2104-5114	소프트웨어(보안솔루션구축,정보보호컨설팅,보안관제,정보침해사고 대응) 개발,공급,기술	J58221시스템 소프트웨어 개발 및 공급업	하나은행	5
790230	(주)삼화고속	외감	배홍철	19660312	0	12	801.	중소기업	(400-103)인천 중구 신흥동3가 39-17 2층	032-508-1580	여객운송(고속버스 운행)	H49220시외버스 운송업	신한은행	8
134366	해태음료(주)	외감	배정태/이정희	19991123	0	12	799.	대기업	(110-062)서울 종로구 신문로2가 92 LG광화문빌딩 12층	02-6924-6122	청량음료,천연과즙 제조,도매	C11209기타 비알콜음료 제조업	신한은행	9
389625	광전자(주)	상장	이기정	19840731	19961016	12	797.	대기업	(570-977)전북 익산시 신흥동 802-12	063-835-7111	트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매	C26120다이오드, 트랜지스터 및 유사 반도체소자 제조업	한국외환은행	6
831760	에스케이커뮤니케이션즈(주)	코스닥상장	이한상	19960921	20031107	12	796.	대기업	(120-020)서울 서대문구 미근동 257 임광빌딩 신관	02-3432-1114	인터넷정보검색,인터넷컨텐츠사이트,인터넷광고,전자상거래,부가통신,게임소프트웨어,소프트웨어 자문,개발,공급	J63120포털 및 기타 인터넷 정보매개 서비스업	하나은행	4
379186	(주)케이티렌탈	외감	이희수	20051017	0	12	794.	대기업	(431-835)경기 안양시 동안구 호계3동 898 신원비젼타워 8층	1577-5100	서버,컴퓨터,정보통신기기,의료장비,차량 렌탈	L69320컴퓨터 및 사무용 기계장비 임대업	국민은행	6
164426	(주)위메이드엔터테인먼트	코스닥상장	김남철/남궁훈	20000210	20091218	12	791.	대기업	(463-400)경기도 성남시 분당구 대왕판교로644번길 49 아이레보타워	02-3149-0600	온라인,모바일 게임 소프트웨어 개발,공급/통신판매	J58211온라인·모바일 게임 소프트웨어 개발 및 공급업	우리은행	3
990043	세방(주)	상장	김옥현	19650913	19770519	12	790.	대기업	(608-803)부산 남구 감만1동 624	051-630-5300	도로운송,항만하역,창고,지게차 임대	H49310화물자동차 운송업	신한은행	4
109492	엘에스니꼬동제련(주)	외감	구자명/아다치요시마사/강성원/나카무라토시타카	19990901	0	12	789.	대기업	(689-892)울산광역시 울주군 온산읍 산암로 148	052-231-0114	전기동,금,은,황산 제련	C24211동 제련, 정련 및 합금 제조업	한국산업은행	7
320307	(주)남영비비안	상장	김진형/남석우	19570614	19760713	12	789.	대기업	(140-240)서울 용산구 서빙고동 4-52	02-3780-1114	여성내의류(스타킹,화운데이숀,란제리),카바링사 제조,수출입/부동산 매매,임대	C14120내의 및 잠옷 제조업	우리은행	4
985708	브리티쉬아메리칸토바코코리아(주)	외감	가이앤드류멜드럼	19901001	0	12	783.	대기업	(135-984)서울 강남구 역삼1동 737 강남파이낸스센터 42층	02-2112-7100	담배,의류 도매,수입	G46333담배 도매업	한국씨티은행	6
383570	린나이코리아(주)	외감	강원석/나이또스스무/마키노미츠히로	19740201	0	12	780.	대기업	(403-847)인천 부평구 십정1동 560-2	032-570-8300	가스연소기구(가스레인지,가스보일러,가스스토브),전기오븐,석유용열기기 제조,도소매,수입/부동산 임대	C28520가정용 비전기식 조리 및 난방 기구 제조업	UFJ은행	6
790010	(주)이수페타시스	상장	김상범/홍정봉	19720214	20031007	12	780.	대기업	(711-855)대구 달성군 논공읍 본리리 29-54	053-610-0300	P.C.B(인쇄회로기판),M.L.B 제조	C26221인쇄회로기판 제조업	한국산업은행	4
F08274	한신정신용정보(주)	외감	오상영	20100301	0	12	776.	대기업	(121-864)서울 마포구 아현동 686 크레디트센터빌딩 13층	02-2122-2000	채권추심,신용조사	N75993신용조사 및 추심 대행업	신한은행	6
090183	씨제이올리브영(주)	외감	허민호	20021029	0	12	772.	대기업	(100-749)서울특별시 중구 소월로2길 12 씨제이빌딩	02-2046-9600	화장품,화장비누 소매/부동산 임대	G47813화장품 및 방향제 소매업	우리은행	6
450421	(주)평화발레오	외감	김상태/에릭발리베	19881201	0	12	772.	대기업	(704-190)대구 달서구 장동 306-70	053-589-9114	자동차클러치,마찰재 제조,판매	C30399그외 기타 자동차 부품 제조업	대구은행	4
350419	현대종합금속(주)	외감	김상욱	19750903	0	12	770.	대기업	(135-880)서울 강남구 삼성1동 157-37 일송빌딩 16층	02-6230-6010	용접봉,용접기 제조,도매	C25999그외 기타 분류안된 금속가공제품 제조업	한국외환은행	6
